Date,Open,High,Low,Close,Adj Close,Volume
2016-02-11,14,14.05,13.5,13.5,13.5,374135
2016-02-14,14,15,13.3,13.51,13.51,260524
2016-02-15,14,14.38,14,14.35,14.35,111459
2016-02-16,14.5,15,14.5,14.95,14.95,122101
2016-02-17,15,15.4,15,15.04,15.04,77392
2016-02-18,15.1,15.2,14.57,14.6,14.6,52921
2016-02-21,14.9,15,14.61,14.71,14.71,39297
2016-02-22,14.75,15.26,14.75,15.25,15.25,43192
2016-02-23,15.3,15.45,15.01,15.01,15.01,61488
2016-02-24,15.01,15.28,14.75,14.8,14.8,105795
2016-02-25,14.85,15,14.75,14.75,14.75,34444
2016-02-28,15,15,14.98,15,15,57292
2016-02-29,14.94,15.05,14.85,14.85,14.85,52452
2016-03-01,15.15,15.2,14.98,15,15,239809
2016-03-02,15.1,15.16,15,15.08,15.08,154735
2016-03-03,15.08,15.16,15.05,15.05,15.05,286599
2016-03-06,15.15,15.15,15.02,15.05,15.05,193344
2016-03-07,15.15,15.62,15.15,15.58,15.58,440315
2016-03-08,15.5,15.7,15.49,15.6,15.6,590591
2016-03-09,15.6,15.97,15.6,15.88,15.88,65906
2016-03-10,15.94,15.94,15.77,15.8,15.8,223757
2016-03-13,15.9,16.1,15.8,15.9,15.9,211610
2016-03-14,15.9,16.030001,15.9,16,16,81940
2016-03-15,16,16,15.49,15.49,15.49,264420
2016-03-16,15.49,15.65,15.45,15.55,15.55,284690
2016-03-17,15.52,15.72,15.5,15.56,15.56,198241
2016-03-20,15.57,15.7,15.5,15.5,15.5,50726
2016-03-21,15.46,15.46,15.24,15.24,15.24,118757
2016-03-22,15.24,15.45,15.23,15.25,15.25,123879
2016-03-23,15.1,15.2,15.05,15.08,15.08,126041
2016-03-28,15.1,15.2,15,15,15,213404
2016-03-29,15.01,15.15,15,15.05,15.05,78810
2016-03-30,15.1,15.45,15.1,15.43,15.43,209331
2016-03-31,15.4,15.55,15.4,15.55,15.55,64342
2016-04-03,15.68,16.5,15.62,16.5,16.5,53134
2016-04-04,16.75,16.75,16.5,16.65,16.65,185910
2016-04-05,16.48,16.629999,16.280001,16.5,16.5,46185
2016-04-06,16.5,16.700001,16.450001,16.68,16.68,12776
2016-04-07,16.35,16.6,16.299999,16.450001,16.450001,98914
2016-04-10,16.34,16.450001,16.299999,16.35,16.35,32858
2016-04-11,16.360001,16.700001,16.360001,16.700001,16.700001,62388
2016-04-12,16.700001,17.41,16.700001,17.190001,17.190001,60651
2016-04-13,17.1,17.540001,17.1,17.5,17.5,48018
2016-04-14,17.469999,17.629999,17.450001,17.51,17.51,77102
2016-04-17,17.549999,17.75,17.450001,17.75,17.75,34407
2016-04-18,17.799999,17.85,17.41,17.450001,17.450001,22535
2016-04-19,17.200001,17.75,17.200001,17.620001,17.620001,103171
2016-04-20,17.5,17.9,17.5,17.75,17.75,57666
2016-04-21,17.65,17.65,17.5,17.5,17.5,81899
2016-04-25,17.65,17.65,17,17,17,165664
2016-04-26,17,17,16.5,16.5,16.5,64427
2016-04-27,16.51,16.51,16.209999,16.49,16.49,51288
2016-04-28,16.4,16.68,16.35,16.4,16.4,73158
2016-05-01,16.42,16.42,16.17,16.200001,16.200001,67348
2016-05-02,16.25,16.25,16.049999,16.049999,16.049999,60855
2016-05-03,16.1,16.1,15.49,15.49,15.49,66222
2016-05-04,15.5,15.5,15.24,15.24,15.24,107583
2016-05-05,15.25,15.8,15.2,15.8,15.8,268141
2016-05-08,15.8,15.88,15.5,15.6,15.6,87376
2016-05-09,15.65,15.69,15.58,15.62,15.62,149924
2016-05-10,16.110001,16.15,15.68,15.68,15.68,134790
2016-05-11,15.5,15.6,15.3,15.42,15.42,261270
2016-05-12,15.56,17,15.56,16.549999,16.549999,181316
2016-05-15,17,17.5,16.799999,17.42,17.42,175674
2016-05-16,17.5,17.99,17.450001,17.93,17.93,122714
2016-05-17,17.879999,17.879999,17.1,17.379999,17.379999,199912
2016-05-18,17.299999,17.41,16.889999,16.92,16.92,167576
2016-05-19,16.879999,17.1,16.26,17,17,160964
2016-05-22,17,17,16.299999,16.700001,16.700001,182294
2016-05-23,16.950001,17,16.309999,16.5,16.5,91395
2016-05-24,16.5,17.379999,16.5,16.950001,16.950001,114948
2016-05-25,16.950001,17.18,16.889999,17.01,17.01,90621
2016-05-26,17,17.5,17,17.5,17.5,111253
2016-05-29,17.530001,17.799999,17.49,17.51,17.51,59350
2016-05-30,17.51,17.99,17.51,17.99,17.99,156728
2016-05-31,17.799999,18.1,17.799999,18,18,197219
2016-06-01,18.01,18.700001,18.01,18.639999,18.639999,136161
2016-06-02,18.700001,19.139999,18.59,18.799999,18.799999,165685
2016-06-06,18.700001,19.139999,18.59,19.08,19.08,465047
2016-06-07,19.200001,19.549999,19.09,19.25,19.25,124678
2016-06-08,19,19.450001,18.969999,19.450001,19.450001,332473
2016-06-09,19.450001,19.6,19.450001,19.6,19.6,50026
2016-06-12,19.5,19.549999,19.200001,19.299999,19.299999,219950
2016-06-13,19.200001,19.209999,18.41,18.549999,18.549999,182013
2016-06-14,18.5,19,18.4,18.950001,18.950001,39711
2016-06-15,18.9,19.18,18.58,19.18,19.18,91233
2016-06-16,18.950001,19.049999,18.889999,18.9,18.9,145933
2016-06-19,19.049999,19.09,18.85,18.85,18.85,46668
2016-06-20,18.85,19.08,18.799999,18.799999,18.799999,29746
2016-06-21,18.950001,18.950001,18.219999,18.35,18.35,93128
2016-06-22,18.35,18.799999,18.35,18.5,18.5,134567
2016-06-23,18.5,18.65,17,17,17,107065
2016-06-26,17.01,17.809999,17.01,17.52,17.52,149457
2016-06-27,17.15,17.48,17.08,17.1,17.1,670270
2016-06-28,17.309999,18.1,17.309999,17.85,17.85,273001
2016-06-29,18.190001,18.34,18.08,18.200001,18.200001,46327
2016-06-30,18.299999,18.299999,17.85,17.85,17.85,209909
2016-07-03,17.65,18.25,17.65,17.950001,17.950001,55716
2016-07-04,17.9,18.48,17.9,18.18,18.18,33756
2016-07-05,18,18,17.65,17.799999,17.799999,46720
2016-07-06,17.799999,17.82,17.700001,17.700001,17.700001,68811
2016-07-07,17.85,17.85,17.610001,17.700001,17.700001,28498
2016-07-10,17.799999,18.139999,17.75,18.139999,18.139999,54744
2016-07-11,18.15,18.15,17.85,17.870001,17.870001,231982
2016-07-12,17.9,18.18,17.879999,17.99,17.99,47777
2016-07-13,17.879999,18.09,17.719999,17.719999,17.719999,56733
2016-07-14,17.799999,18.15,17.799999,17.99,17.99,55468
2016-07-17,18.1,18.200001,18,18.200001,18.200001,118868
2016-07-18,18.25,18.25,18.15,18.17,18.17,127765
2016-07-19,18.18,19.450001,18.16,18.799999,18.799999,107825
2016-07-20,19.49,19.49,19.32,19.469999,19.469999,89631
2016-07-21,19.469999,19.469999,19.139999,19.139999,19.139999,50386
2016-07-24,19.219999,19.98,19.219999,19.950001,19.950001,99399
2016-07-25,19.950001,20,19.780001,19.92,19.92,157064
2016-07-26,19.950001,20.16,19.9,19.940001,19.940001,131705
2016-07-27,19.9,19.9,19.5,19.58,19.58,56620
2016-07-28,19.65,19.940001,19.65,19.790001,19.790001,71186
2016-07-31,19.790001,19.950001,19.75,19.9,19.9,195032
2016-08-01,19.85,19.889999,19.68,19.68,19.68,41621
2016-08-02,19.65,19.9,19.5,19.9,19.9,83047
2016-08-03,19.700001,19.889999,19.6,19.799999,19.799999,68303
2016-08-04,19.83,20.09,19.82,20.09,20.09,86081
2016-08-07,20.059999,20.41,20.059999,20.290001,20.290001,143124
2016-08-08,20.290001,20.4,20.290001,20.299999,20.299999,41901
2016-08-09,20,20.209999,20,20.200001,20.200001,14330
2016-08-10,20.200001,20.200001,20.08,20.1,20.1,37274
2016-08-11,20.1,20.24,20.1,20.139999,20.139999,44319
2016-08-14,20.139999,20.25,20.110001,20.25,20.25,19942
2016-08-15,20.25,20.25,19.549999,19.719999,19.719999,59687
2016-08-16,19.73,20.1,19.73,20.1,20.1,99829
2016-08-17,20,20,19.940001,19.940001,19.940001,40661
2016-08-18,19.940001,19.950001,19.75,19.790001,19.790001,35129
2016-08-21,19.799999,19.9,19.799999,19.799999,19.799999,43783
2016-08-22,19.6,19.85,19.5,19.85,19.85,23200
2016-08-23,19.9,20,19.9,19.98,19.98,389529
2016-08-24,20,20.02,19.75,19.9,19.9,411434
2016-08-25,20,20,19.5,19.6,19.6,186291
2016-08-28,19.549999,19.719999,19.51,19.629999,19.629999,18898
2016-08-29,19.6,19.799999,19.6,19.65,19.65,18249
2016-08-30,19.700001,19.84,19.68,19.799999,19.799999,134319
2016-08-31,19.65,19.799999,19.65,19.76,19.76,94659
2016-09-01,19.75,19.809999,19.700001,19.809999,19.809999,16931
2016-09-04,19.75,19.950001,19.75,19.950001,19.950001,53837
2016-09-05,19.950001,20.01,19.82,20.01,20.01,39310
2016-09-06,20,20.389999,20,20.200001,20.200001,722438
2016-09-07,20.200001,20.200001,19.950001,20.09,20.09,53018
2016-09-08,19.99,20,19.950001,20,20,175573
2016-09-11,19.790001,19.790001,19,19.35,19.35,60831
2016-09-12,19.4,19.77,19.219999,19.33,19.33,128775
2016-09-13,19.15,19.26,19.15,19.26,19.26,171880
2016-09-14,19.26,19.4,19.200001,19.4,19.4,239196
2016-09-15,19.5,20,19.5,19.99,19.99,199300
2016-09-18,19.99,20,19.799999,20,20,225839
2016-09-19,19.98,20,19.85,20,20,316563
2016-09-20,20,20.1,19.959999,20.01,20.01,224679
2016-09-21,19.99,20,19.98,20,20,121247
2016-09-22,19.950001,19.99,19.5,19.9,19.9,22607
2016-09-25,19.950001,19.950001,19.9,19.92,19.92,61008
2016-09-26,19.9,19.9,19.16,19.299999,19.299999,91213
2016-09-27,19.299999,19.559999,19.299999,19.559999,19.559999,25253
2016-09-28,19.559999,19.709999,19.559999,19.709999,19.709999,12265
2016-09-29,19.700001,19.700001,19.35,19.35,19.35,69992
2016-10-02,19.25,19.5,19.25,19.5,19.5,63165
2016-10-03,19.299999,19.889999,19.299999,19.889999,19.889999,240322
2016-10-04,19.790001,19.860001,19.5,19.85,19.85,43937
2016-10-05,19.6,19.700001,19.35,19.35,19.35,282628
2016-10-06,19.299999,19.34,18.51,19,19,192457
2016-10-09,19.049999,19.049999,18.68,18.75,18.75,220968
2016-10-10,19,19,18.690001,18.690001,18.690001,131790
2016-10-11,18.530001,18.6,18.139999,18.17,18.17,45711
2016-10-12,18.139999,18.290001,17.549999,17.6,17.6,131520
2016-10-13,17.5,18,17.5,17.889999,17.889999,146619
2016-10-16,17.82,17.889999,17.49,17.5,17.5,181680
2016-10-17,17.700001,17.889999,17.700001,17.889999,17.889999,143294
2016-10-18,17.99,18.18,17.950001,18.09,18.09,25717
2016-10-19,18.110001,18.200001,17.99,18.09,18.09,76697
2016-10-20,18.209999,18.25,17.860001,18.09,18.09,48753
2016-10-24,18.209999,18.25,17.860001,18.07,18.07,99674
2016-10-25,18.07,18.07,17.879999,17.879999,17.879999,9167
2016-10-26,17.879999,18,17.809999,17.809999,17.809999,49753
2016-10-27,17.809999,17.84,17.719999,17.84,17.84,28349
2016-10-30,17.799999,17.82,17.41,17.76,17.76,45057
2016-10-31,17.700001,17.700001,17.049999,17.389999,17.389999,39524
2016-11-01,17.379999,17.379999,16.77,16.9,16.9,89642
2016-11-02,16.950001,17.450001,16.9,17.25,17.25,155476
2016-11-03,17.5,17.85,17.35,17.450001,17.450001,108927
2016-11-06,17.459999,17.76,17.459999,17.73,17.73,95968
2016-11-07,17.9,18.209999,17.9,18,18,103807
2016-11-08,18,18.299999,16.799999,16.950001,16.950001,110489
2016-11-09,17.75,18,17.5,17.73,17.73,68704
2016-11-10,17.6,17.65,17.59,17.620001,17.620001,56988
2016-11-13,17.700001,17.99,17.540001,17.700001,17.700001,37880
2016-11-14,17.9,17.9,17.450001,17.5,17.5,73537
2016-11-15,17.610001,17.99,17.610001,17.98,17.98,35111
2016-11-16,17.799999,18.15,17.799999,18.1,18.1,110191
2016-11-17,18.110001,18.49,18,18.25,18.25,55928
2016-11-20,18.26,18.5,18.049999,18.5,18.5,77784
2016-11-21,18.48,18.91,18.200001,18.91,18.91,82490
2016-11-22,18.84,18.84,18.700001,18.75,18.75,40784
2016-11-23,18.620001,18.709999,18.6,18.6,18.6,10784
2016-11-24,18.25,18.4,18.059999,18.200001,18.200001,18569
2016-11-27,18.299999,18.299999,18.01,18.01,18.01,29361
2016-11-28,18,18,17.5,17.85,17.85,233892
2016-11-29,17.5,17.9,17.5,17.82,17.82,75975
2016-11-30,17.799999,18.02,17.799999,17.85,17.85,118307
2016-12-01,17.75,17.75,17.49,17.59,17.59,62424
2016-12-04,17.52,17.559999,17.27,17.27,17.27,27694
2016-12-05,17.5,17.5,17.27,17.4,17.4,72580
2016-12-06,17.4,17.5,17.379999,17.5,17.5,53992
2016-12-07,17.6,17.639999,17.469999,17.639999,17.639999,51381
2016-12-08,17.639999,17.639999,17.309999,17.4,17.4,314597
2016-12-11,17.4,17.57,17.34,17.450001,17.450001,41775
2016-12-12,17.5,17.67,17.450001,17.5,17.5,89954
2016-12-13,17.5,17.5,17.299999,17.4,17.4,50787
2016-12-14,17.33,17.389999,17.26,17.299999,17.299999,127947
2016-12-15,17.299999,17.549999,17.26,17.450001,17.450001,93327
2016-12-18,17.5,17.5,17.4,17.4,17.4,62290
2016-12-19,17.5,17.59,17.5,17.549999,17.549999,97452
2016-12-20,17.549999,17.559999,17.459999,17.459999,17.459999,432019
2016-12-21,17.5,17.58,17.49,17.5,17.5,18583
2016-12-22,17.4,17.65,17.4,17.65,17.65,17819
2016-12-26,17.4,17.65,17.4,17.65,17.65,35638
2016-12-27,17.65,17.65,17.6,17.6,17.6,17299
2016-12-28,17.59,17.6,17.5,17.5,17.5,178379
2016-12-29,17.6,17.6,17.450001,17.5,17.5,300892
2017-01-03,17.6,17.75,17.450001,17.75,17.75,335546
2017-01-04,17.879999,18.15,17.85,18.15,18.15,34124
2017-01-05,18.15,18.280001,18.139999,18.280001,18.280001,10865
2017-01-08,18.52,18.549999,18.4,18.540001,18.540001,36608
2017-01-09,18.6,18.6,18.450001,18.549999,18.549999,56901
2017-01-10,18.549999,18.549999,18.139999,18.440001,18.440001,39460
2017-01-11,18.42,18.42,17.77,18.42,18.42,6816
2017-01-12,18.42,18.6,18.360001,18.6,18.6,79915
2017-01-15,18.42,18.450001,18.4,18.450001,18.450001,40061
2017-01-16,18.620001,18.620001,18.41,18.5,18.5,18414
2017-01-17,18.5,18.5,18.290001,18.32,18.32,81058
2017-01-18,18.32,18.75,18.25,18.75,18.75,25988
2017-01-19,18.75,18.790001,18.200001,18.75,18.75,63152
2017-01-22,18.75,18.75,18.700001,18.700001,18.700001,60053
2017-01-23,18.6,18.799999,18.6,18.799999,18.799999,117426
2017-01-24,18.799999,18.98,18.799999,18.9,18.9,32745
2017-01-25,18.9,18.950001,18.85,18.950001,18.950001,42126
2017-01-26,18.959999,19.1,18.959999,19.1,19.1,67229
2017-01-29,19.02,19.049999,18.9,18.950001,18.950001,36780
2017-01-30,18.700001,18.9,18.59,18.9,18.9,51565
2017-01-31,18.85,19.1,18.85,19.1,19.1,58366
2017-02-01,19.1,19.200001,19.1,19.200001,19.200001,53627
2017-02-02,19.18,19.299999,19.15,19.299999,19.299999,53783
2017-02-06,19.280001,19.280001,18.85,19,19,94269
2017-02-07,19.049999,19.09,18.940001,19.040001,19.040001,17237
2017-02-08,19.049999,19.1,18.950001,19.1,19.1,140160
2017-02-09,19,19.120001,19,19.08,19.08,269728
2017-02-12,19.08,19.08,19,19,19,36173
2017-02-13,18.860001,19.08,18.860001,19.08,19.08,96114
2017-02-14,19.07,19.1,19,19.08,19.08,96523
2017-02-15,19.02,19.08,18.99,19.08,19.08,258218
2017-02-16,19.15,19.15,19.02,19.08,19.08,16296
2017-02-19,19.040001,19.059999,19,19.049999,19.049999,9081
2017-02-20,19,19,18.799999,18.950001,18.950001,12461
2017-02-21,19,19,18.73,18.75,18.75,17051
2017-02-22,18.719999,18.98,18.700001,18.950001,18.950001,96563
2017-02-23,18.99,18.99,18.780001,18.85,18.85,51287
2017-02-26,18.75,18.799999,18.299999,18.709999,18.709999,23933
2017-02-27,18.700001,18.82,18.5,18.82,18.82,38921
2017-02-28,18.5,18.620001,18.309999,18.35,18.35,72562
2017-03-01,18.389999,18.629999,18.299999,18.6,18.6,99121
2017-03-02,18.450001,18.889999,18.450001,18.58,18.58,75999
2017-03-05,18.5,18.690001,18.5,18.66,18.66,43077
2017-03-06,18.66,18.700001,18.5,18.530001,18.530001,296180
2017-03-07,18.530001,18.700001,18.5,18.549999,18.549999,461348
2017-03-08,18.66,18.700001,18.6,18.690001,18.690001,46309
2017-03-09,18.690001,18.700001,18.52,18.65,18.65,37775
2017-03-12,18.67,18.700001,18.549999,18.6,18.6,30364
2017-03-13,18.6,18.98,18.6,18.98,18.98,723933
2017-03-14,18.98,19.32,18.940001,19.32,19.32,77638
2017-03-15,19.299999,19.540001,19.299999,19.540001,19.540001,79809
2017-03-16,19.6,19.65,19.549999,19.65,19.65,137240
2017-03-19,19.59,19.65,19.4,19.549999,19.549999,56735
2017-03-20,19.59,19.98,19.59,19.799999,19.799999,187226
2017-03-21,19.799999,19.799999,19.42,19.549999,19.549999,115149
2017-03-22,19.25,19.25,18.82,19,19,27511
2017-03-23,18.9,18.92,18.870001,18.92,18.92,25472
2017-03-26,19,19.200001,18.799999,18.799999,18.799999,17682
2017-03-27,18.799999,18.799999,18.620001,18.620001,18.620001,18314
2017-03-28,18.700001,18.85,18.629999,18.719999,18.719999,23291
2017-03-29,19.1,19.290001,18.99,19.290001,19.290001,313908
2017-03-30,19.33,19.790001,19.33,19.790001,19.790001,502235
2017-04-02,19.799999,19.799999,19.6,19.65,19.65,161690
2017-04-03,19.719999,19.9,19.709999,19.85,19.85,38083
2017-04-04,19.9,20,19.9,20,20,591123
2017-04-05,19.99,19.99,19.75,19.9,19.9,47978
2017-04-06,19.9,19.950001,19.67,19.950001,19.950001,43803
2017-04-09,19.889999,19.889999,19.68,19.75,19.75,37143
2017-04-10,19.68,19.73,19.5,19.690001,19.690001,55176
2017-04-11,19.75,19.950001,19.74,19.950001,19.950001,66366
2017-04-12,19.98,20.299999,19.950001,20.299999,20.299999,272276
2017-04-17,20.299999,20.4,20.1,20.389999,20.389999,248631
2017-04-18,20.35,20.5,20.35,20.5,20.5,284919
2017-04-19,20.5,20.6,20.41,20.6,20.6,235371
2017-04-20,20.549999,20.549999,20.5,20.52,20.52,253153
2017-04-23,20.530001,20.530001,20.440001,20.48,20.48,32743
2017-04-25,20.48,20.85,20.48,20.85,20.85,200282
2017-04-26,20.85,21.15,20.85,21.15,21.15,196723
2017-04-27,21.15,21.75,21.15,21.75,21.75,332165
2017-04-30,21.75,21.799999,21.5,21.68,21.68,258423
2017-05-01,21.719999,21.74,21.030001,21.690001,21.690001,58427
2017-05-02,21.700001,21.700001,21.51,21.549999,21.549999,137149
2017-05-03,21.51,21.549999,21.08,21.120001,21.120001,152196
2017-05-04,21.15,21.15,21,21,21,66646
2017-05-07,21.200001,21.440001,21.16,21.379999,21.379999,85035
2017-05-08,21.32,21.5,21.32,21.5,21.5,184567
2017-05-09,21.5,21.85,21.5,21.85,21.85,53336
2017-05-10,22.01,23.200001,22.01,23,23,706612
2017-05-11,23.01,23.450001,23,23.200001,23.200001,876113
2017-05-14,23.4,23.85,22.799999,23.200001,23.200001,3780243
2017-05-15,23.610001,24.549999,23.610001,24.049999,24.049999,984529
2017-05-16,24.110001,24.15,23.799999,23.85,23.85,555746
2017-05-17,23.6,23.6,23.17,23.200001,23.200001,301244
2017-05-18,23.200001,23.5,23,23.4,23.4,313881
2017-05-21,23.450001,23.73,23.450001,23.65,23.65,627463
2017-05-22,23.99,24.209999,23.450001,24,24,408832
2017-05-23,24.15,24.43,24.15,24.25,24.25,413667
2017-05-24,24.27,24.49,24.27,24.35,24.35,443618
2017-05-25,24.33,24.4,24.200001,24.360001,24.360001,198641
2017-05-28,24.48,24.48,24.200001,24.450001,24.450001,290215
2017-05-29,24.5,24.5,24.200001,24.450001,24.450001,217720
2017-05-30,24.450001,25,24.43,25,25,459738
2017-05-31,25,25.16,24.85,25.15,25.15,329753
2017-06-01,25.15,25.5,25.049999,25.5,25.5,178668
2017-06-05,25.5,26.32,25.5,26.1,26.1,267076
2017-06-06,26.01,26.360001,26,26.25,26.25,164099
2017-06-07,26.35,26.35,25.75,25.75,25.75,168348
2017-06-08,25.6,25.6,24.559999,24.879999,24.879999,110925
2017-06-11,24.969999,25,24.6,24.6,24.6,108413
2017-06-12,24.59,24.59,24,24,24,241530
2017-06-13,24.08,24.77,24.08,24.5,24.5,183684
2017-06-14,24.549999,24.889999,24.549999,24.75,24.75,77733
2017-06-15,24.360001,24.879999,24.360001,24.790001,24.790001,188152
2017-06-18,24.91,25.1,24.799999,25.1,25.1,108521
2017-06-19,25.299999,26,25.299999,25.9,25.9,225373
2017-06-20,25.75,25.75,25.16,25.299999,25.299999,75092
2017-06-21,25.32,26.15,25.32,26.02,26.02,116632
2017-06-22,26,26.200001,25.9,26.02,26.02,383678
2017-06-25,26,26,25.299999,25.969999,25.969999,97254
2017-06-26,25.969999,26.02,25.700001,25.849001,25.849001,53983
2017-06-27,25.799999,25.799999,25.6,25.650999,25.650999,100159
2017-06-28,26,26.15,25.68,25.9,25.9,83965
2017-06-29,25.5,25.709999,25.200001,25.200001,25.200001,92487
